Speed,Pos,LSD,MSD,BSD,Time_Since_MSD
1,0,9999,9999,9999,540
1,0,9999,9999,9999,560
1,0,9999,9999,9999,580
1,0,9999,9999,9999,600
1,0,9999,9999,9999,620
1,0,9999,9999,9999,640
1,0,9999,9999,9999,660
1,0,9999,9999,9999,680
1,0,9999,9999,9999,700
1,0,9999,9999,9999,720
1,0,1274,9999,9999,740
1,0,1274,9999,9999,760
1,0,9999,9999,9999,780
2,0,9999,9999,9999,800
2,0.00125,9999,9999,9999,820
2,0.055,9999,9999,9999,840
2,0.101333,9999,9999,9999,860
2,0.122381,9999,9999,9999,880
2,0.159167,9999,9999,9999,900
2,0.185417,9999,9999,9999,920
2,0.274167,9999,9999,9999,940
2,0.321667,9999,9999,9999,960
1,0.35375,9999,9999,9999,980
1,0.397083,9999,9999,9999,1000
1,0.403333,9999,9999,9999,1020
1,0.4125,9999,9999,9999,1040
1,0.417083,9999,9999,9999,1060
1,0.42125,9999,9999,9999,1080
1,0.430417,9999,9999,9999,1100
1,0.444583,9999,9999,9999,1120
1,0.496667,9999,9999,9999,1140
1,0.530417,9999,9999,9999,1160
1,0.565417,9999,9999,9999,1180
1,0.634583,9999,9999,9999,1200
1,0.667083,9999,9999,9999,1220
1,0.729167,9999,9999,9999,1240
1,0.757917,9999,9999,9999,1260
1,0.784167,9999,9999,9999,1280
1,0.828333,9999,9999,9999,1300
1,0.845833,9999,9999,9999,1320
1,0.877917,9999,9999,9999,1340
1,0.89125,9999,9999,9999,1360
1,0.91375,9999,9999,9999,1380
1,0.923333,9999,9999,9999,1400
1,0.9325,9999,9999,9999,1420
1,0.946667,9999,9999,9999,1440
1,0.954167,9999,9999,9999,1460
1,0.972083,9999,9999,9999,1480
1,0.984167,9999,9999,9999,1500
1,0.997083,9999,9999,9999,1520
1,1.02208,9999,9999,9999,1540
1,1.03583,9999,9999,9999,1560
1,1.065,9999,9999,9999,1580
1,1.07917,9999,9999,9999,1600
1,1.09292,536,9999,9999,1620
2,1.11667,536,9999,9999,1640
2,1.12875,536,9999,9999,0
2,1.18917,534,9999,9999,20
2,1.24917,534,9999,9999,40
2,1.315,526,9999,9999,60
2,1.39083,526,9999,9999,0
2,1.41125,526,9999,9999,20
2,1.48792,531,1966,9999,40
2,1.53958,531,1966,9999,60
2,1.59667,519,9999,9999,0
1,1.68958,519,9999,9999,20
1,1.71958,519,9999,9999,40
1,1.74625,508,9999,9999,60
1,1.75375,508,9999,9999,0
1,1.76125,499,9999,9999,20
1,1.77625,499,9999,9999,40
1,1.7875,499,9999,9999,60
1,1.845,391,9999,9999,0
1,1.88792,391,9999,9999,20
1,1.97917,394,9999,9999,40
1,2.02542,394,9999,9999,60
1,2.07125,394,9999,9999,0
1,2.15667,283,9999,9999,20
1,2.19583,283,9999,9999,40
1,2.25667,197,9999,9999,60
1,2.27917,197,9999,9999,0
1,2.3,197,9999,9999,20
1,2.335,188,9999,9999,40
1,2.3525,188,9999,9999,60
1,2.38,180,9999,9999,0
1,2.39292,180,9999,9999,20
1,2.40458,181,9999,9999,40
1,2.42958,181,9999,9999,60
1,2.445,181,9999,9999,0
1,2.48458,188,9999,9999,20
1,2.50667,188,9999,9999,40
1,2.52875,199,9999,9999,60
1,2.5725,199,9999,9999,0
1,2.59333,199,9999,9999,20
1,2.63583,206,9999,512,40
1,2.65667,206,9999,512,60
1,2.67583,211,9999,515,0
1,2.715,211,9999,515,20
2,2.73208,211,9999,515,40
2,2.765,221,9999,509,60
2,2.79542,221,9999,509,0
2,2.84375,221,9999,501,20
2,2.96875,234,9999,501,40
2,3.03792,234,9999,494,60
2,3.06792,237,9999,494,0
2,3.15833,237,9999,494,20
2,3.21208,237,9999,488,40
1,4.21167,289,504,186,60
1,4.28167,289,346,186,0
1,4.40542,289,346,312,20
1,4.45792,9999,290,312,40
1,4.55792,9999,290,355,60
1,4.60458,9999,290,355,80
1,4.65083,9999,190,355,100
1,4.74208,9999,190,271,120
1,4.78792,9999,183,271,140
1,4.89708,9999,183,272,160
1,4.96042,9999,183,272,180
1,5.02667,9999,324,272,200
1,5.16208,9999,324,284,220
1,5.23375,9999,364,284,240
1,5.36292,9999,364,9999,260
1,5.42667,9999,364,9999,280
1,5.54833,9999,286,9999,300
1,5.6075,9999,286,9999,320
1,5.665,9999,282,9999,340
1,5.77625,9999,282,9999,360
1,5.82958,9999,282,9999,380
0,5.935,9999,287,9999,400
0,5.985,9999,287,9999,420
0,6.00292,9999,293,9999,440
0,5.98875,9999,293,9999,460
0,5.985,9999,293,9999,480
0,5.96458,9999,9999,9999,500
0,5.94125,9999,9999,9999,520
0,5.91083,9999,9999,9999,540
1,5.82708,9999,9999,9999,560
1,5.78042,9999,9999,9999,580
1,5.71042,9999,9999,9999,600
1,5.68333,9999,9999,9999,620
1,5.65625,9999,9999,9999,640
1,5.605,9999,9999,9999,660
1,5.58,9999,9999,9999,680
1,5.52708,9999,9999,9999,700
1,5.50042,9999,9999,9999,720
1,5.47167,9999,9999,9999,740
1,5.415,9999,9999,9999,760
1,5.42,9999,9999,9999,780
1,5.44458,9999,9999,9999,800
1,5.45167,9999,9999,9999,820
1,5.45667,9999,9999,9999,840
1,5.45833,9999,9999,9999,860
1,5.45792,9999,9999,9999,880
1,5.45542,9999,9999,9999,900
1,5.4525,9999,9999,9999,920
1,5.44708,9999,9999,9999,940
1,5.44333,9999,9999,9999,960
1,5.44083,9999,9999,9999,980
1,5.4375,9999,9999,9999,1000
1,5.43667,9999,9999,9999,1020
1,5.43667,9999,9999,9999,1040
1,5.43667,9999,9999,9999,1060
1,5.43667,9999,9999,9999,1080
1,5.43667,9999,9999,9999,1100
1,5.43667,9999,9999,9999,1120
1,5.43667,9999,9999,9999,1140
1,5.43667,9999,9999,9999,1160
1,5.43667,9999,9999,9999,1180
1,5.43667,9999,9999,9999,1200
1,5.43667,9999,9999,9999,1220
1,5.43667,9999,9999,9999,1240
1,5.43667,9999,9999,9999,1260
1,5.43667,9999,9999,9999,1280
1,5.43667,9999,9999,9999,1300
1,5.43667,9999,9999,9999,1320
0,5.43667,9999,9999,9999,1340
0,5.43625,9999,9999,9999,1360
0,5.42083,9999,9999,9999,1380
0,5.33708,9999,9999,9999,1400
0,5.29458,9999,9999,9999,1420
1,5.24833,9999,9999,9999,1440
1,5.21583,9999,9999,9999,1460
1,5.16833,9999,9999,9999,1480
1,5.15,9999,9999,9999,1500
1,5.1425,9999,9999,9999,1520
1,5.14875,9999,9999,9999,1540
1,5.15125,9999,9999,9999,1560
1,5.15458,9999,9999,9999,1580
1,5.15333,9999,9999,9999,1600
1,5.15292,9999,9999,9999,1620
1,5.14792,9999,9999,9999,1640
1,5.1425,9999,9999,9999,1660
1,5.12083,9999,9999,9999,1680
1,5.105,9999,9999,9999,1700
1,5.08917,9999,9999,9999,1720
1,5.05875,9999,9999,9999,1740
1,5.04458,9999,9999,9999,1760
1,5.01958,9999,9999,9999,1780
1,5.00875,9999,9999,9999,1800
1,4.99917,9999,9999,9999,1820
1,4.9825,9999,9999,9999,1840
1,4.97667,9999,9999,9999,1860
1,4.96583,9999,9999,9999,1880
1,4.96292,9999,9999,9999,1900
1,4.96083,9999,9999,9999,1920
1,4.95833,9999,9999,9999,1940
0,4.9475,9999,9999,9999,1960
0,4.9475,9999,9999,9999,1980
0,4.91083,9999,9999,9999,2000
1,4.86,9999,9999,9999,2020
1,4.7575,9999,9999,9999,2040
1,4.76083,9999,9999,9999,2060
1,4.7875,9999,9999,9999,2080
1,4.8,9999,9999,9999,2100
1,4.81042,9999,9999,9999,2120
1,4.83167,9999,9999,9999,2140
1,4.83917,9999,9999,9999,2160
1,4.84458,9999,9999,9999,2180
1,4.84125,9999,9999,9999,2200
1,4.83583,9999,279,9999,2220
1,4.82292,9999,279,9999,2240
1,4.81583,9999,279,9999,2260
1,4.80375,9999,272,9999,2280
1,4.79875,9999,272,9999,2300
1,4.78792,9999,277,9999,2320
1,4.78375,9999,277,9999,2340
1,4.78,9999,276,9999,2360
1,4.77417,9999,276,9999,2380
1,4.77167,9999,276,9999,2400
1,4.76917,9999,275,9999,2420
1,4.76917,9999,275,9999,2440
1,4.76917,9999,275,9999,2460
1,4.76875,9999,275,9999,2480
1,4.76875,9999,275,9999,2500
1,4.76875,9999,273,9999,2520
1,4.76833,9999,273,9999,2540
1,4.76833,9999,271,9999,2560
1,4.76833,9999,271,9999,2580
1,4.76833,9999,271,9999,2600
1,4.76833,9999,272,9999,2620
1,4.76833,9999,272,9999,2640
1,4.76833,9999,276,9999,2660
0,4.76833,9999,276,9999,2680
0,4.76833,9999,276,9999,2700
0,4.72542,9999,279,9999,2720
0,4.6725,9999,279,9999,2740
0,4.58833,9999,273,9999,2760
0,4.57167,9999,273,9999,2780
1,4.54583,9999,273,9999,2800
1,4.46958,9999,276,9999,2820
1,4.43375,9999,276,9999,2840
1,4.37542,9999,275,9999,2860
1,4.36458,9999,275,9999,2880
1,4.36792,9999,272,9999,2900
1,4.38042,9999,272,9999,2920
1,4.38542,9999,272,9999,2940
1,4.39,9999,269,9999,2960
1,4.3875,9999,269,9999,2980
1,4.38,9999,267,9999,3000
1,4.3525,9999,267,9999,3020
1,4.33625,9999,267,9999,3040
1,4.29833,9999,266,9999,3060
1,4.27917,9999,266,9999,3080
1,4.26083,9999,266,9999,3100
1,4.2275,9999,266,9999,3120
1,4.21292,9999,266,9999,3140
1,4.18625,9999,264,9999,3160
1,4.175,9999,264,9999,3180
1,4.15583,9999,265,9999,3200
1,4.14792,9999,265,9999,3220
1,4.14167,9999,265,9999,3240
1,4.13083,9999,265,9999,3260
1,4.12625,9999,265,9999,3280
1,4.12083,9999,265,9999,3300
1,4.11958,9999,265,9999,3320
1,4.11708,9999,265,9999,3340
1,4.11417,9999,267,9999,3360
1,4.11083,9999,267,9999,3380
1,4.10417,9999,267,9999,3400
1,4.1,9999,265,9999,3420
1,4.09708,9999,265,9999,3440
1,4.09042,9999,266,9999,3460
1,4.08792,9999,266,9999,3480
1,4.0825,9999,266,9999,3500
1,4.08083,9999,266,9999,3520
1,4.08,9999,266,9999,3540
1,4.07917,9999,267,9999,3560
1,4.07875,9999,267,9999,3580
1,4.07875,9999,267,9999,3600
1,4.07875,9999,267,9999,3620
1,4.07875,9999,267,9999,3640
1,4.07875,9999,267,9999,3660
1,4.07875,9999,267,9999,3680
1,4.07875,9999,267,9999,3700
1,4.07875,9999,267,9999,3720
1,4.07875,9999,267,9999,3740
1,4.07875,9999,266,9999,3760
1,4.07875,9999,266,9999,3780
1,4.07875,9999,266,9999,3800
1,4.07875,9999,267,9999,3820
1,4.07875,9999,267,9999,3840
1,4.07875,9999,265,9999,3860
1,4.07875,9999,265,9999,3880
1,4.07875,9999,266,9999,3900
1,4.07875,9999,266,9999,3920
1,4.07875,9999,266,9999,3940
1,4.07875,9999,267,9999,3960
1,4.07875,9999,267,9999,3980
1,4.07875,9999,265,9999,4000
1,4.07875,9999,265,9999,4020
1,4.07875,9999,265,9999,4040
1,4.07875,9999,266,9999,4060
1,4.07875,9999,266,9999,4080
1,4.07875,9999,266,9999,4100
1,4.07875,9999,267,9999,4120
1,4.07875,9999,267,9999,4140
1,4.07875,9999,267,9999,4160
1,4.07875,9999,267,9999,4180
1,4.07875,9999,267,9999,4200
1,4.07875,9999,267,9999,4220
1,4.07875,9999,267,9999,4240
1,4.07875,9999,267,9999,4260
1,4.07875,9999,267,9999,4280
1,4.07875,9999,267,9999,4300
1,4.07875,9999,267,9999,4320
1,4.07875,9999,267,9999,4340
1,4.07875,9999,267,9999,4360
0,4.07875,9999,267,9999,4380
0,4.07375,9999,267,9999,4400
0,4.04708,9999,267,9999,4420
0,3.93792,9999,267,9999,4440
0,3.89292,9999,267,9999,4460
1,3.87,9999,267,9999,4480
1,3.82375,9999,267,9999,4500
1,3.80167,9999,266,9999,4520
1,3.76208,9999,266,9999,4540
1,3.74708,9999,267,9999,4560
1,3.74,9999,267,9999,4580
1,3.735,9999,267,9999,4600
1,3.735,9999,351,9999,4620
1,3.73167,9999,351,9999,4640
1,3.72833,9999,354,9999,4660
1,3.72333,9999,354,9999,4680
1,3.69875,9999,352,9999,4700
1,3.68833,9999,352,9999,4720
1,3.66458,9999,351,9999,4740
1,3.65208,9999,351,265,4760
1,3.63917,9999,351,265,4780
1,3.61625,9999,347,265,4800
1,3.60625,9999,347,267,4820
1,3.5875,9999,332,267,4840
1,3.57875,9999,332,268,4860
1,3.57125,9999,332,268,4880
1,3.5575,9999,326,268,4900
1,3.55125,9999,326,268,4920
1,3.54208,9999,318,268,4940
1,3.53875,9999,318,268,4960
1,3.53583,9999,318,269,4980
1,3.53125,9999,314,269,5000
1,3.52958,9999,314,269,5020
1,3.52542,9999,314,269,5040
1,3.52333,9999,305,269,5060
1,3.51833,9999,305,268,5080
1,3.51667,9999,299,268,5100
1,3.51542,9999,299,268,5120
1,3.5125,9999,299,268,5140
1,3.51167,9999,296,268,5160
1,3.51042,9999,296,268,5180
1,3.51042,9999,300,268,5200
1,3.51042,9999,300,267,5220
1,3.51042,9999,300,267,5240
1,3.51042,9999,295,267,5260
1,3.51042,9999,295,268,5280
1,3.51042,9999,296,268,5300
1,3.51042,9999,296,269,5320
1,3.51042,9999,296,269,5340
1,3.51042,9999,304,269,5360
1,3.51042,9999,304,268,5380
1,3.51042,9999,299,268,5400
1,3.51042,9999,299,268,5420
1,3.51042,9999,299,268,5440
1,3.51042,9999,309,268,5460
1,3.51042,9999,309,268,5480
1,3.51042,9999,307,268,5500
1,3.51042,9999,307,268,5520
1,3.51042,9999,307,268,5540
1,3.51042,9999,303,268,5560
1,3.51042,9999,303,269,5580
1,3.51042,9999,309,269,5600
1,3.51042,9999,309,268,5620
1,3.51042,9999,309,268,5640
1,3.51042,9999,311,268,5660
1,3.51042,9999,311,269,5680
1,3.51042,9999,312,269,5700
1,3.51042,9999,312,269,5720
1,3.51042,9999,312,269,5740
1,3.51042,9999,312,269,5760
1,3.51042,9999,312,268,5780
1,3.51042,9999,303,268,5800
1,3.51042,9999,303,269,5820
1,3.51042,9999,303,269,5840
1,3.51042,9999,309,269,5860
1,3.51042,9999,309,269,5880
1,3.51042,9999,309,269,5900
1,3.51042,9999,307,268,5920
1,3.51042,9999,307,268,5940
1,3.51042,9999,305,268,5960
1,3.51042,9999,305,268,5980
1,3.51042,9999,305,268,6000
1,3.51042,9999,302,268,6020
1,3.51042,9999,302,268,6040
1,3.51042,9999,311,268,6060
1,3.51042,9999,311,268,6080
1,3.51042,9999,311,268,6100
1,3.51042,9999,305,269,6120
1,3.51042,9999,305,269,6140
1,3.51042,9999,306,269,6160
1,3.51042,9999,306,269,6180
1,3.51042,9999,306,269,6200
1,3.51042,9999,300,270,6220
1,3.51042,9999,308,269,6240
1,3.51042,9999,307,268,6260
1,3.51042,9999,307,268,6280
1,3.51042,9999,313,268,6300
1,3.51042,9999,313,269,6320
1,3.51042,9999,313,269,6340
1,3.51042,9999,304,269,6360
1,3.51042,9999,304,269,6380
1,3.51042,9999,308,269,6400
1,3.51042,9999,308,268,6420
1,3.51042,9999,308,268,6440
1,3.51042,9999,308,268,6460
1,3.51042,9999,308,268,6480
1,3.51042,9999,303,268,6500
1,3.51042,9999,303,268,6520
1,3.51042,9999,303,268,6540
1,3.51042,9999,304,268,6560
1,3.51042,9999,304,268,6580
1,3.51042,9999,310,268,6600
1,3.51042,9999,310,268,6620
1,3.51042,9999,310,268,6640
1,3.51042,9999,308,268,6660
1,3.51042,9999,308,268,6680
1,3.51042,9999,308,268,6700
1,3.51042,9999,299,268,6720
1,3.51042,9999,299,268,6740
1,3.51042,9999,307,268,6760
1,3.51042,9999,307,269,6780
1,3.51042,9999,307,269,6800
1,3.51042,9999,308,269,6820
1,3.51042,9999,308,269,6840
1,3.51042,9999,308,269,6860
1,3.51042,9999,308,269,6880
1,3.51042,9999,308,269,6900
1,3.51042,9999,303,268,6920
1,3.51042,9999,303,268,6940
1,3.51042,9999,308,268,6960
1,3.51042,9999,308,270,6980
1,3.51042,9999,308,270,7000
1,3.51042,9999,310,268,7020
1,3.51042,9999,310,268,7040
1,3.51042,9999,300,268,7060
1,3.51042,9999,300,269,7080
1,3.51042,9999,300,269,7100
1,3.51042,9999,302,268,7120
1,3.51042,9999,302,268,7140
1,3.51042,9999,305,268,7160
1,3.51042,9999,305,268,7180
1,3.51042,9999,305,270,7200
1,3.51042,9999,305,270,7220
1,3.51042,9999,305,270,7240
1,3.51042,9999,312,268,7260
1,3.51042,9999,312,268,7280
1,3.51042,9999,311,268,7300
1,3.51042,9999,311,268,7320
1,3.51042,9999,311,268,7340
1,3.51042,9999,305,268,7360
1,3.51042,9999,305,268,7380
1,3.51042,9999,303,268,7400
1,3.51042,9999,303,268,7420
1,3.51042,9999,303,268,7440
1,3.51042,9999,306,268,7460
1,3.51042,9999,306,268,7480
1,3.51042,9999,304,269,7500
1,3.51042,9999,304,269,7520
1,3.51042,9999,304,269,7540
1,3.51042,9999,312,269,7560
1,3.51042,9999,312,269,7580
1,3.51042,9999,308,269,7600
1,3.51042,9999,308,269,7620
1,3.51042,9999,308,269,7640
1,3.51042,9999,303,268,7660
2,3.51042,9999,303,268,7680
2,3.515,9999,306,268,7700
2,3.5375,9999,306,268,7720
2,3.57542,9999,306,268,7740
2,3.62625,9999,312,269,7760
2,3.64083,9999,312,269,7780
1,3.7025,9999,314,269,7800
1,3.74625,9999,314,269,7820
1,3.795,9999,314,269,7840
1,3.79542,9999,331,269,7860
1,3.78875,9999,331,269,7880
1,3.78083,9999,348,269,7900
1,3.78042,9999,348,274,7920
1,3.78583,9999,348,274,7940
1,3.79167,9999,353,9999,7960
1,3.80042,9999,353,9999,7980
1,3.8375,9999,353,9999,8000
1,3.86083,9999,353,9999,8020
1,3.90625,9999,353,9999,8040
1,3.92875,9999,267,9999,8060
1,3.95042,9999,267,9999,8080
1,3.98667,9999,266,9999,8100
1,4.00375,9999,266,9999,8120
1,4.03333,9999,266,9999,8140
1,4.04542,9999,264,9999,8160
1,4.0575,9999,264,9999,8180
1,4.07708,9999,266,9999,8200
1,4.08542,9999,266,9999,8220
1,4.09667,9999,266,9999,8240
1,4.10167,9999,265,9999,8260
1,4.10708,9999,265,9999,8280
1,4.115,9999,265,9999,8300
1,4.12083,9999,265,9999,8320
1,4.13292,9999,265,9999,8340
1,4.13833,9999,267,9999,8360
1,4.14417,9999,267,9999,8380
1,4.155,9999,265,9999,8400
1,4.15958,9999,265,9999,8420
1,4.16792,9999,265,9999,8440
1,4.1725,9999,266,9999,8460
1,4.18042,9999,266,9999,8480
1,4.1825,9999,266,9999,8500
1,4.18542,9999,266,9999,8520
1,4.19042,9999,266,9999,8540
1,4.19208,9999,267,9999,8560
1,4.19458,9999,267,9999,8580
1,4.19542,9999,267,9999,8600
1,4.19708,9999,267,9999,8620
1,4.19792,9999,267,9999,8640
1,4.19792,9999,267,9999,8660
1,4.19792,9999,267,9999,8680
1,4.19792,9999,267,9999,8700
1,4.19792,9999,266,9999,8720
1,4.19792,9999,266,9999,8740
1,4.19792,9999,266,9999,8760
1,4.19792,9999,265,9999,8780
1,4.19792,9999,265,9999,8800
1,4.19792,9999,265,9999,8820
1,4.19792,9999,265,9999,8840
1,4.19792,9999,265,9999,8860
1,4.19792,9999,264,9999,8880
1,4.19792,9999,264,9999,8900
1,4.19792,9999,265,9999,8920
1,4.19792,9999,265,9999,8940
1,4.19792,9999,265,9999,8960
1,4.19792,9999,265,9999,8980
1,4.19792,9999,265,9999,9000
1,4.19792,9999,264,9999,9020
1,4.19792,9999,264,9999,9040
1,4.19792,9999,264,9999,9060
1,4.19792,9999,266,9999,9080
1,4.19792,9999,266,9999,9100
1,4.19792,9999,266,9999,9120
1,4.19792,9999,265,9999,9140
1,4.19792,9999,265,9999,9160
1,4.19792,9999,266,9999,9180
1,4.19792,9999,266,9999,9200
1,4.19792,9999,266,9999,9220
1,4.19792,9999,267,9999,9240
1,4.19792,9999,267,9999,9260
1,4.19792,9999,266,9999,9280
1,4.19792,9999,266,9999,9300
1,4.19792,9999,266,9999,9320
1,4.19792,9999,265,9999,9340
1,4.19792,9999,265,9999,9360
1,4.19792,9999,265,9999,9380
1,4.19792,9999,265,9999,9400
1,4.19792,9999,265,9999,9420
1,4.19792,9999,265,9999,9440
1,4.19792,9999,265,9999,9460
1,4.19792,9999,265,9999,9480
1,4.19792,9999,265,9999,9500
1,4.19792,9999,265,9999,9520
1,4.19792,9999,266,9999,9540
1,4.19792,9999,266,9999,9560
1,4.19792,9999,265,9999,9580
1,4.19792,9999,265,9999,9600
1,4.19792,9999,265,9999,9620
1,4.19792,9999,264,9999,9640
1,4.19792,9999,264,9999,9660
1,4.19792,9999,265,9999,9680
1,4.19792,9999,265,9999,9700
1,4.19792,9999,265,9999,9720
1,4.19792,9999,266,9999,9740
1,4.19792,9999,266,9999,9760
1,4.19792,9999,266,9999,9780
0,4.19792,9999,266,9999,9800
0,4.19708,9999,266,9999,9820
0,4.15458,9999,265,9999,9840
1,4.11375,9999,265,9999,9860
1,4.08417,9999,265,9999,9880
1,4.085,9999,265,9999,9900
1,4.09625,9999,265,9999,9920
1,4.11417,9999,265,9999,9940
1,4.12292,9999,265,9999,9960
1,4.13625,9999,263,9999,9980
1,4.14083,9999,263,9999,10000
1,4.14125,9999,263,9999,10020
1,4.13458,9999,263,9999,10040
1,4.1275,9999,263,9999,10060
1,4.11208,9999,264,9999,10080
1,4.10417,9999,264,9999,10100
1,4.09667,9999,264,9999,10120
1,4.08333,9999,265,9999,10140
1,4.07542,9999,265,9999,10160
1,4.06458,9999,265,9999,10180
1,4.05833,9999,265,9999,10200
1,4.05333,9999,265,9999,10220
1,4.04417,9999,265,9999,10240
1,4.04167,9999,265,9999,10260
1,4.03542,9999,265,9999,10280
1,4.03417,9999,265,9999,10300
1,4.03292,9999,264,9999,10320
1,4.03083,9999,264,9999,10340
1,4.03,9999,264,9999,10360
1,4.02875,9999,265,9999,10380
1,4.02875,9999,265,9999,10400
1,4.02833,9999,266,9999,10420
1,4.02833,9999,266,9999,10440
1,4.02833,9999,266,9999,10460
1,4.02833,9999,263,9999,10480
1,4.02833,9999,263,9999,10500
1,4.02833,9999,264,9999,10520
1,4.02833,9999,264,9999,10540
1,4.02833,9999,264,9999,10560
1,4.02833,9999,265,9999,10580
1,4.02833,9999,267,9999,10600
1,4.02833,9999,267,9999,10620
1,4.02833,9999,262,9999,10640
1,4.02833,9999,262,9999,10660
1,4.02833,9999,262,9999,10680
1,4.02833,9999,265,9999,10700
1,4.02833,9999,265,9999,10720
1,4.02833,9999,265,9999,10740
1,4.02833,9999,264,9999,10760
1,4.02833,9999,264,9999,10780
1,4.02833,9999,265,9999,10800
1,4.02833,9999,265,9999,10820
1,4.02833,9999,265,9999,10840
1,4.02833,9999,266,9999,10860
1,4.02833,9999,266,9999,10880
1,4.02833,9999,265,9999,10900
1,4.02833,9999,265,9999,10920
1,4.02833,9999,265,9999,10940
1,4.02833,9999,266,9999,10960
1,4.02833,9999,266,9999,10980
1,4.02833,9999,265,9999,11000
1,4.02833,9999,265,9999,11020
1,4.02833,9999,265,9999,11040
1,4.02833,9999,266,9999,11060
1,4.02833,9999,266,9999,11080
1,4.02833,9999,265,9999,11100
1,4.02833,9999,265,9999,11120
1,4.02833,9999,265,9999,11140
1,4.02833,9999,263,9999,11160
1,4.02833,9999,263,9999,11180
1,4.02833,9999,265,9999,11200
1,4.02833,9999,265,9999,11220
1,4.02833,9999,265,9999,11240
1,4.02833,9999,265,9999,11260
1,4.02833,9999,265,9999,11280
1,4.02833,9999,263,9999,11300
1,4.02833,9999,263,9999,11320
1,4.02833,9999,263,9999,11340
1,4.02833,9999,264,9999,11360
1,4.02833,9999,264,9999,11380
1,4.02833,9999,265,9999,11400
1,4.02833,9999,265,9999,11420
1,4.02833,9999,265,9999,11440
1,4.02833,9999,266,9999,11460
1,4.02833,9999,266,9999,11480
1,4.02833,9999,264,9999,11500
1,4.02833,9999,264,9999,11520
1,4.02833,9999,264,9999,11540
1,4.02833,9999,264,9999,11560
1,4.02833,9999,264,9999,11580
1,4.02833,9999,264,9999,11600
1,4.02833,9999,265,9999,11620
1,4.02833,9999,265,9999,11640
1,4.02833,9999,265,9999,11660
1,4.02833,9999,265,9999,11680
1,4.02833,9999,265,9999,11700
1,4.02833,9999,265,9999,11720
1,4.02833,9999,265,9999,11740
1,4.02833,9999,264,9999,11760
1,4.02833,9999,264,9999,11780
1,4.02833,9999,264,9999,11800
1,4.02833,9999,264,9999,11820
1,4.02833,9999,264,9999,11840
1,4.02833,9999,265,9999,11860
1,4.02833,9999,265,9999,11880
1,4.02833,9999,265,9999,11900
1,4.02833,9999,265,9999,11920
1,4.02833,9999,265,9999,11940
1,4.02833,9999,265,9999,11960
1,4.02833,9999,265,9999,11980
1,4.02833,9999,264,9999,12000
1,4.02833,9999,264,9999,12020
1,4.02833,9999,264,9999,12040
1,4.02833,9999,265,9999,12060
1,4.02833,9999,265,9999,12080
1,4.02833,9999,265,9999,12100
1,4.02833,9999,265,9999,12120
1,4.02833,9999,265,9999,12140
1,4.02833,9999,266,9999,12160
1,4.02833,9999,266,9999,12180
1,4.02833,9999,263,9999,12200
1,4.02833,9999,263,9999,12220
1,4.02833,9999,263,9999,12240
1,0,9999,9999,9999,20
1,0,9999,9999,9999,40
1,0,9999,9999,9999,60
1,0,9999,9999,9999,80
1,0,9999,9999,9999,100
1,0,9999,9999,9999,120
1,0,9999,9999,9999,140
1,0,9999,9999,9999,160
1,0,9999,9999,9999,180
1,0,9999,9999,9999,200
1,0,9999,9999,9999,220
1,0,9999,9999,9999,240
1,0,9999,9999,9999,260
1,0,9999,9999,9999,280
1,0,9999,9999,9999,300
1,0,9999,9999,9999,320
1,0,9999,9999,9999,340
1,0,9999,9999,9999,360
1,0,9999,9999,9999,380
1,0,9999,9999,9999,400
1,0,9999,9999,9999,420
1,0,9999,9999,9999,440
1,0,9999,9999,9999,460
1,0,9999,9999,9999,480
1,0,9999,9999,9999,500
1,0,9999,9999,9999,520
1,0,9999,9999,9999,540
1,0,9999,9999,9999,560
1,0,9999,9999,9999,580
1,0,9999,9999,9999,600
1,0,9999,9999,9999,620
1,0,9999,9999,9999,640
1,0,9999,9999,9999,660
1,0,9999,9999,9999,680
1,0,9999,9999,9999,700
1,0,9999,9999,9999,720
1,0,9999,9999,9999,740
1,0,9999,9999,9999,760
1,0,9999,9999,9999,780
1,0,9999,9999,9999,800
1,0,9999,9999,9999,820
1,0,9999,9999,9999,840
1,0,9999,9999,9999,860
1,0,9999,9999,9999,880
1,0,9999,9999,9999,900
1,0,9999,9999,9999,920
1,0,9999,9999,9999,940
1,0,9999,9999,9999,960
1,0,9999,9999,9999,980
1,0,9999,9999,9999,1000
1,0,9999,9999,9999,1020
1,0,9999,9999,9999,1040
1,0,9999,9999,9999,1060
1,0,9999,9999,9999,1080
1,0,9999,9999,9999,1100
1,0,9999,9999,9999,1120
1,0,9999,9999,9999,1140
1,0,9999,9999,9999,1160
1,0,9999,9999,9999,1180
1,0,9999,9999,9999,1200
1,0,9999,9999,9999,1220
1,0,9999,9999,9999,1240
1,0,9999,9999,9999,1260
1,0,9999,9999,9999,1280
1,0,9999,9999,9999,1300
1,0,9999,9999,9999,1320
1,0,9999,9999,9999,1340
1,0,9999,9999,9999,1360
1,0,9999,9999,9999,1380
1,0,9999,9999,9999,1400
1,0,9999,9999,9999,1420
1,0,9999,9999,9999,1440
1,0,9999,9999,9999,1460
1,0,9999,9999,9999,1480
1,0,9999,9999,9999,1500
1,0,9999,9999,9999,1520
1,0,9999,9999,9999,1540
1,0,9999,9999,9999,1560
1,0,9999,9999,9999,1580
1,0,9999,9999,9999,1600
1,0,9999,9999,9999,1620
